year,lat,lon,yield_soybean,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
1996,45.25,8.75,3.7579708,19.577675,402.7259752750397,0.29885536,2439542575.0,887.5504488945007
1997,45.25,8.75,3.9098344,21.003286,372.6514596939087,0.26331154,2494393150.0,954.6763100624084
1998,45.25,8.75,3.7696865,21.482391,365.2256314754486,0.27247682,2594716414.0,1012.3103098869324
1999,45.25,8.75,3.7571592,21.500141,434.944135427475,0.29897386,2408265585.0,935.0190644264221
2000,45.25,8.75,3.9300005,21.206337,474.46355509757996,0.28744408,2554492810.0,944.0936160087585
2001,45.25,8.75,3.8231738,21.171085,357.79495429992676,0.28123936,2577968614.0,1005.8103604316711
2002,45.25,8.75,3.782573,20.256931,625.0131599903107,0.34511867,2368961447.0,804.4702296257019
2003,45.25,8.75,2.780805,24.032213,215.52155017852783,0.22180286,2690529308.0,1187.1141872406006
2004,45.25,8.75,3.4773033,21.417656,255.9877142906189,0.24900416,2599255153.0,1071.2689366340637
2005,45.25,8.75,3.646481,21.534767,423.8404312133789,0.2829685,2555333299.0,1009.8381395339966
2006,45.25,8.75,3.2092643,22.093159,428.8343394994736,0.25599793,2647212652.0,1112.640733718872
2007,45.25,8.75,3.651887,20.830973,450.5577630996704,0.28231812,2548031360.0,1005.529718875885
2008,45.25,8.75,3.4056938,20.537968,511.3397355079651,0.32171157,2433270222.0,841.4540514945984
2009,45.25,8.75,3.7625556,22.260984,262.1205436885357,0.25104308,2639223066.0,1050.885793209076
2010,45.25,8.75,3.630487,20.607265,601.4390499591827,0.31111082,2469746680.0,913.00182056427
2011,45.25,8.75,3.6718333,21.797815,375.5194525718689,0.2744391,2600427834.0,984.6339349746704
2012,45.25,8.75,2.9743447,21.689434,354.0010986328125,0.28004417,2519874504.0,984.0277810096741
2013,45.25,8.75,3.6018164,20.691807,443.2334463596344,0.2991344,2565448631.0,906.2632050514221
2014,45.25,8.75,4.157465,20.181826,479.2553970813751,0.32562938,2449745986.0,840.9161014556885
2015,45.25,8.75,3.9706204,21.832111,412.45229268074036,0.29919615,2484280076.0,908.6888694763184
2016,45.25,8.75,4.107237,21.46074,381.00524139404297,0.29426393,2586248829.0,942.4680018424988
1982,45.25,9.25,3.534305,20.963293,452.10092210769653,0.2966134,2406712018.0,838.5349335670471
1983,45.25,9.25,2.9873385,20.466839,347.347818672657,0.294218,2417495523.0,834.9964151382446
1984,45.25,9.25,3.6310415,18.618454,531.1252621412277,0.31519347,2371468052.0,791.4000606536865
1985,45.25,9.25,3.617706,20.695972,334.91617476940155,0.2740382,2481270281.0,891.5664978027344
1986,45.25,9.25,3.685552,20.355112,336.30088090896606,0.29302356,2458517978.0,825.6652188301086
1987,45.25,9.25,3.4565828,20.800028,279.4504860639572,0.25788343,2520875867.0,921.7349104881287
1988,45.25,9.25,3.6362834,20.428991,357.5170878171921,0.30323607,2439490257.0,825.0060195922852
1989,45.25,9.25,3.5221238,20.380407,314.35469937324524,0.28011233,2542920354.0,884.6422181129456
1990,45.25,9.25,3.4615314,20.864445,295.8054201602936,0.26531786,2535377824.0,917.6278071403503
1991,45.25,9.25,3.6966536,21.371557,310.79359954595566,0.23836377,2563459866.0,1007.3199424743652
1992,45.25,9.25,3.1699767,20.965445,379.19304406642914,0.27793723,2447110433.0,854.1777033805847
1993,45.25,9.25,3.5175724,20.843151,404.53559947013855,0.2813573,2510955970.0,905.6685152053833
1994,45.25,9.25,3.8089213,21.356094,469.50186491012573,0.288479,2471354424.0,888.7587404251099
1995,45.25,9.25,3.8807087,19.97783,493.13043081760406,0.30530348,2505879393.0,880.4848413467407
1996,45.25,9.25,3.5963235,19.793003,375.52872812747955,0.288217,2446513796.0,906.7940340042114
1997,45.25,9.25,3.9964957,21.06966,408.29149866104126,0.2617622,2516294779.0,947.5416283607483
1998,45.25,9.25,3.8479102,21.69961,379.4202127456665,0.26738635,2590583004.0,1010.2456140518188
1999,45.25,9.25,3.7356207,21.663141,376.02437341213226,0.28026256,2421672713.0,939.8191947937012
2000,45.25,9.25,3.8052278,21.43304,394.0764698982239,0.27331996,2576243917.0,952.2858324050903
2001,45.25,9.25,4.0337563,21.239569,331.4777373075485,0.2642135,2580092068.0,997.3046169281006
2002,45.25,9.25,4.0417113,20.276228,656.2624526023865,0.35080272,2362183699.0,792.5648059844971
2003,45.25,9.25,2.692923,24.09037,198.37305265665054,0.20644459,2699579220.0,1156.5531306266785
2004,45.25,9.25,3.4080985,21.305561,272.9864829778671,0.24475904,2591540806.0,1018.8832893371582
2005,45.25,9.25,3.8144844,21.499783,450.94517159461975,0.28501454,2534387920.0,966.2449984550476
2006,45.25,9.25,3.2109838,21.963333,352.01210820674896,0.24794555,2660992110.0,1076.0545592308044
2007,45.25,9.25,3.5014677,21.14288,437.3639908730984,0.27301404,2547245465.0,1000.8073019981384
2008,45.25,9.25,3.3886056,20.80564,473.72189152240753,0.31291896,2446514564.0,848.4166779518127
2009,45.25,9.25,3.7283576,22.432251,240.84717375040054,0.23821568,2648716680.0,1039.6102051734924
2010,45.25,9.25,3.7229233,20.450531,668.3638594150543,0.32111636,2456882268.0,864.6632800102234
2011,45.25,9.25,3.6588826,21.863876,359.508305311203,0.26301354,2597333636.0,953.9807281494141
2012,45.25,9.25,3.2074103,22.022339,357.75857162475586,0.2709506,2521067283.0,993.8133153915405
2013,45.25,9.25,3.5539231,20.781916,427.19134759902954,0.29480603,2575022583.0,891.5740747451782
2014,45.25,9.25,4.3362617,20.161621,463.09511506557465,0.3312875,2449498146.0,811.4752235412598
2015,45.25,9.25,3.993641,22.08775,377.1547785997391,0.28373107,2491660070.0,924.769519329071
2016,45.25,9.25,4.2205915,21.370472,440.4831795692444,0.308546,2590998064.0,898.9454236030579
1982,45.25,9.75,3.2065349,21.24904,520.8861517906189,0.36924976,2416385419.0,878.3426132202148
1983,45.25,9.75,2.7350013,20.75767,347.47965878248215,0.35938552,2435472248.0,883.6107530593872
1984,45.25,9.75,3.4341433,18.859156,553.7667039632797,0.37378174,2387946810.0,829.5531091690063
1985,45.25,9.75,3.3927724,20.945457,339.4606617093086,0.3405814,2485375172.0,941.7513279914856
1986,45.25,9.75,3.2976625,20.62794,356.94682335853577,0.35837474,2482301183.0,871.3479943275452
1987,45.25,9.75,3.2983665,20.872356,323.7468432188034,0.34168494,2536747330.0,944.4555163383484
1988,45.25,9.75,3.2898877,20.632864,375.36499536037445,0.36695996,2441700558.0,866.2713961601257
1989,45.25,9.75,3.212537,20.239613,435.12711322307587,0.37123936,2520277615.0,878.8521370887756
1990,45.25,9.75,3.2803233,20.876366,331.0391342639923,0.3491841,2535558537.0,932.9005489349365
1991,45.25,9.75,3.5614529,21.361637,351.8626933544874,0.31896338,2560535814.0,1022.7569055557251
1992,45.25,9.75,3.0405974,21.371994,379.8536276817322,0.34316617,2478448648.0,931.2385425567627
1993,45.25,9.75,3.1339371,21.193714,393.5249831676483,0.34541076,2523623906.0,973.9212331771851
1994,45.25,9.75,3.4084437,21.757513,465.6790313720703,0.3545569,2483993277.0,952.1447329521179
1995,45.25,9.75,3.4189813,20.006344,499.72272861003876,0.37554726,2509307903.0,897.2351698875427
1996,45.25,9.75,3.296369,20.0033,392.38398933410645,0.3564463,2466087747.0,955.5987901687622
1997,45.25,9.75,3.6721442,21.267569,410.8848167657852,0.33685106,2530477265.0,993.0579347610474
1998,45.25,9.75,3.5942936,21.91447,414.1496924161911,0.3345046,2591672516.0,1056.7767176628113
1999,45.25,9.75,3.3924282,21.71895,369.02210998535156,0.3515237,2436639771.0,961.3358173370361
2000,45.25,9.75,3.4678075,21.682226,385.24211037158966,0.33763513,2589827397.0,1003.8297338485718
2001,45.25,9.75,3.5531974,21.344929,370.0484174489975,0.34002283,2580129274.0,1035.8025932312012
2002,45.25,9.75,3.6710448,20.394245,699.8800292015076,0.4099733,2372281644.0,826.5756387710571
2003,45.25,9.75,2.5258498,24.06884,202.6689824461937,0.28740406,2701974820.0,1182.7743835449219
2004,45.25,9.75,3.1799831,21.161766,335.3020461797714,0.33128348,2596367237.0,1017.5278053283691
2005,45.25,9.75,3.4617639,21.447144,480.58812379837036,0.3626737,2526057779.0,965.4652805328369
2006,45.25,9.75,3.1544337,21.916769,350.0472606420517,0.33230126,2660716514.0,1077.3611001968384
2007,45.25,9.75,3.1717982,21.40313,490.3040816783905,0.353376,2550086722.0,1024.995723247528
2008,45.25,9.75,3.1620526,21.106106,478.14288854599,0.3788424,2465545778.0,899.3611149787903
2009,45.25,9.75,3.2942572,22.472202,282.1016298830509,0.31938475,2644040190.0,1060.31640625
2010,45.25,9.75,3.1714227,20.567734,684.5974056720734,0.38150683,2458379001.0,884.9887509346008
2011,45.25,9.75,3.354554,22.040548,382.4296852350235,0.33777183,2603100486.0,987.468376159668
2012,45.25,9.75,2.6674495,22.364244,420.8396873474121,0.34300134,2535977195.0,1044.954472541809
2013,45.25,9.75,3.077753,21.03635,479.02895295619965,0.36409473,2578212531.0,929.116539478302
2014,45.25,9.75,3.928309,20.369808,537.9195086956024,0.39905602,2450216176.0,842.5022735595703
2015,45.25,9.75,3.155125,22.576687,366.7834173440933,0.34589082,2505316486.0,1002.838924407959
2016,45.25,9.75,3.6976528,21.64191,491.0850213766098,0.3798273,2595906467.0,941.3809914588928
1982,45.25,10.25,2.839511,21.494993,558.8397843837738,0.37875694,2404943258.0,901.5099430084229
1983,45.25,10.25,2.3775375,20.991278,374.76950538158417,0.36957887,2438958294.0,901.5417709350586
1984,45.25,10.25,3.1034808,19.02889,551.7031791210175,0.38166088,2377261893.0,839.780478477478
1985,45.25,10.25,3.01788,21.143223,321.24863559007645,0.34478283,2462838323.0,952.6808376312256
1986,45.25,10.25,3.1495445,20.83741,344.74259781837463,0.36407557,2486399194.0,889.4373450279236
1987,45.25,10.25,3.17354,21.13156,316.7525427341461,0.34767708,2527099196.0,976.0297026634216
1988,45.25,10.25,3.1735947,20.912945,369.93508183956146,0.37112513,2431189476.0,891.6125612258911
1989,45.25,10.25,3.2432249,20.332409,454.83890867233276,0.383303,2479149819.0,870.687403678894
1990,45.25,10.25,3.1690352,21.181305,307.56856775283813,0.3485365,2522303782.0,972.990159034729
1991,45.25,10.25,3.5976648,21.465885,367.61247961223125,0.329345,2539826759.0,1033.043297290802
1992,45.25,10.25,3.016136,21.843884,362.86474430561066,0.34295997,2485240250.0,1001.4300951957703
1993,45.25,10.25,2.9262476,21.550758,368.27174603939056,0.34376472,2516583040.0,1023.4930748939514
1994,45.25,10.25,3.2560987,22.016201,449.25568747520447,0.3611101,2470663375.0,969.7047686576843
1995,45.25,10.25,3.2605116,20.134205,473.7324903011322,0.384838,2494158719.0,893.5330748558044
1996,45.25,10.25,3.2440777,20.36641,378.63916969299316,0.36114758,2467985538.0,986.5535597801208
1997,45.25,10.25,3.5964558,21.596083,368.1179324388504,0.34069517,2519474208.0,1035.217309474945
1998,45.25,10.25,3.4331474,22.119362,426.4796302318573,0.34132275,2575966538.0,1076.502040863037
1999,45.25,10.25,3.256708,21.904123,382.17321479320526,0.36297888,2432458537.0,971.8879880905151
2000,45.25,10.25,3.4316394,21.831228,415.3256530761719,0.34423023,2578514159.0,1018.8471360206604
2001,45.25,10.25,3.4427931,21.500397,388.9144433736801,0.34887785,2561166220.0,1029.243601322174
2002,45.25,10.25,3.5826764,20.695713,726.782567024231,0.41605347,2371270812.0,851.8585076332092
2003,45.25,10.25,2.3240166,24.309696,200.07541251182556,0.2908811,2678007328.0,1201.7592549324036
2004,45.25,10.25,3.0851007,21.163235,349.9718198776245,0.3490231,2584713071.0,1004.0374369621277
2005,45.25,10.25,3.2899494,21.417814,502.45957136154175,0.37600634,2506215582.0,948.7941498756409
2006,45.25,10.25,2.9266262,21.962988,367.01669704914093,0.35136548,2631348253.0,1053.9165263175964
2007,45.25,10.25,2.8382077,21.517567,498.31311762332916,0.36396986,2532395821.0,1017.2782874107361
2008,45.25,10.25,2.9576554,21.464014,464.0380668640137,0.38173953,2466265835.0,936.3739638328552
2009,45.25,10.25,3.009986,22.63708,272.617021471262,0.32749146,2612042982.0,1063.797414779663
2010,45.25,10.25,3.0664835,20.771109,630.6961100101471,0.38516846,2446597137.0,888.8781175613403
2011,45.25,10.25,3.2229607,22.135237,435.8936256170273,0.35617405,2595016032.0,979.9305486679077
2012,45.25,10.25,2.57123,22.660685,439.70346331596375,0.35011327,2534929671.0,1065.1133108139038
2013,45.25,10.25,2.9436438,21.249773,470.51559948921204,0.3724785,2557923464.0,941.7767019271851
2014,45.25,10.25,3.525141,20.596466,569.4967381954193,0.40271717,2435641953.0,852.56547498703
2015,45.25,10.25,2.9239001,22.979641,316.72220063209534,0.3393833,2500541930.0,1054.502408504486
2016,45.25,10.25,3.3607655,21.913425,487.9526472091675,0.3814326,2580741756.0,962.2641124725342
1982,45.25,10.75,2.4408457,21.63704,550.3837978839874,0.29898196,2421544737.0,936.0426268577576
1983,45.25,10.75,2.1276093,21.088512,368.012265086174,0.29357913,2469154683.0,926.1470856666565
1984,45.25,10.75,2.740781,19.063076,541.5330346822739,0.3152523,2379714030.0,850.3277292251587
1985,45.25,10.75,2.6955574,21.161974,299.2302314043045,0.26624513,2476149248.0,964.552360534668
1986,45.25,10.75,2.9831302,20.935627,317.17494082450867,0.28874266,2517178092.0,917.9593381881714
1987,45.25,10.75,3.0223103,21.236511,298.36159694194794,0.26663795,2532060976.0,1000.835437297821
1988,45.25,10.75,2.9607909,20.999008,369.91256964206696,0.29618335,2460725063.0,922.4952549934387
1989,45.25,10.75,3.0967746,20.257786,464.12804186344147,0.32433105,2467334634.0,864.3587455749512
1990,45.25,10.75,3.0526414,21.188272,319.1578150987625,0.27790418,2534307830.0,999.8529744148254
1991,45.25,10.75,3.3311691,21.316278,373.0787208676338,0.25893432,2542627761.0,1028.50763463974
1992,45.25,10.75,2.866735,22.063852,330.8283278942108,0.26089087,2514671528.0,1053.1899542808533
1993,45.25,10.75,2.8913615,21.715572,311.4375078678131,0.25301537,2534074116.0,1065.6649260520935
1994,45.25,10.75,3.0866752,22.154108,477.29897809028625,0.29342481,2488271568.0,992.094476222992
1995,45.25,10.75,3.2394974,20.071346,513.675164937973,0.322802,2503296250.0,885.9356870651245
1996,45.25,10.75,3.2765956,20.510174,346.93586325645447,0.27676708,2486467935.0,1007.9478363990784
1997,45.25,10.75,3.3810241,21.578396,361.2001864910126,0.26947948,2531206573.0,1054.868278503418
1998,45.25,10.75,3.3137362,22.211454,377.85987293720245,0.2626814,2589678636.0,1119.2193026542664
1999,45.25,10.75,3.1277385,21.885702,413.08345925807953,0.29600143,2452448866.0,984.4754490852356
2000,45.25,10.75,3.157558,22.00301,403.214693069458,0.26841164,2594760562.0,1058.9705510139465
2001,45.25,10.75,3.2837498,21.59771,390.3453013896942,0.2707936,2575686702.0,1035.9840641021729
2002,45.25,10.75,3.3265045,20.729292,772.0642747879028,0.35407507,2390276905.0,864.1153964996338
2003,45.25,10.75,2.2939591,24.264746,199.47995615005493,0.20425074,2680445972.0,1213.5045938491821
2004,45.25,10.75,3.0952466,21.163921,339.4518041610718,0.27649254,2597400704.0,1021.80211353302
2005,45.25,10.75,3.159154,21.323484,534.2074272632599,0.3113917,2514341577.0,953.4535765647888
2006,45.25,10.75,2.7774625,21.984377,386.9402117729187,0.279401,2626690085.0,1053.8176321983337
2007,45.25,10.75,2.6035476,21.480503,486.88592660427094,0.2925287,2536955762.0,1012.371636390686
2008,45.25,10.75,2.8139784,21.508186,440.7066168785095,0.309755,2487646072.0,958.1676526069641
2009,45.25,10.75,2.8475885,22.79975,246.81500354409218,0.24248974,2612035498.0,1100.7271609306335
2010,45.25,10.75,2.879735,20.775217,619.0055524110794,0.32388598,2456593350.0,890.1234102249146
2011,45.25,10.75,2.840076,22.269314,452.5709083676338,0.2838551,2615681838.0,1007.1221284866333
2012,45.25,10.75,2.3632514,22.937918,404.9128255844116,0.27348852,2555006658.0,1126.4860677719116
2013,45.25,10.75,2.8945396,21.31654,470.1582155227661,0.30086595,2563714573.0,957.1973462104797
2014,45.25,10.75,3.286835,20.666481,564.8275593519211,0.33574954,2451161697.0,871.6922426223755
2015,45.25,10.75,2.875918,23.17358,293.26022589206696,0.25317568,2519278077.0,1097.6767845153809
2016,45.25,10.75,3.2440162,21.958317,509.51744174957275,0.31359524,2591979490.0,986.086226940155
1982,45.25,11.25,2.1980488,21.546808,544.3231220245361,0.29247278,2430039732.0,891.6762084960938
1983,45.25,11.25,1.8683068,21.070965,335.70948588848114,0.28388637,2493630598.0,889.1449770927429
1984,45.25,11.25,2.3742917,18.982563,529.4488797187805,0.31698376,2378306564.0,803.5850801467896
1985,45.25,11.25,2.3703868,21.015863,280.5632721185684,0.2616964,2492564047.0,910.2164378166199
1986,45.25,11.25,2.8210113,21.045832,297.95037150382996,0.27494678,2544893558.0,913.9601945877075
1987,45.25,11.25,2.974228,21.115452,306.59871792793274,0.2618534,2531967142.0,943.5220041275024
1988,45.25,11.25,2.908747,20.997053,372.9343384504318,0.2884094,2489231674.0,899.5411024093628
1989,45.25,11.25,2.8361013,20.177504,481.4165643453598,0.32492492,2455271923.0,822.2877840995789
1990,45.25,11.25,2.757221,21.065804,359.1561188697815,0.27633446,2544923678.0,960.6390919685364
1991,45.25,11.25,3.033909,21.133621,387.74496603012085,0.26221338,2540151193.0,961.088014125824
1992,45.25,11.25,2.6399791,22.003742,310.78531980514526,0.24852428,2541525608.0,1012.8870406150818
1993,45.25,11.25,2.5524683,21.766245,296.8155528306961,0.23328356,2552070902.0,1035.4692635536194
1994,45.25,11.25,2.5477612,22.302296,464.1014132499695,0.2780969,2509007056.0,980.4570350646973
1995,45.25,11.25,2.9418836,20.00658,578.7413376569748,0.3257604,2508898327.0,844.2116103172302
1996,45.25,11.25,3.0529063,20.522722,329.9647784233093,0.26260364,2499214762.0,966.8073043823242
1997,45.25,11.25,3.1374753,21.452692,362.9988956451416,0.26871544,2542856477.0,986.8296008110046
1998,45.25,11.25,3.146722,22.202549,355.3177264928818,0.25122035,2599501016.0,1082.6731538772583
1999,45.25,11.25,3.0136058,21.902735,385.53374433517456,0.2833634,2471830059.0,959.4886360168457
2000,45.25,11.25,3.021204,22.137665,369.8030049800873,0.24509974,2609700774.0,1040.985544681549
2001,45.25,11.25,3.177711,21.579647,361.4175435304642,0.26075697,2588303248.0,991.561439037323
2002,45.25,11.25,3.1762235,20.737934,730.5118799209595,0.3542478,2408215288.0,833.8335118293762
2003,45.25,11.25,2.1438327,24.221558,220.4026580452919,0.20359631,2683097906.0,1161.5902495384216
2004,45.25,11.25,2.6532216,21.2625,326.25955617427826,0.26427054,2604389274.0,1001.1459083557129
2005,45.25,11.25,2.940908,21.428268,515.4110913276672,0.29575342,2522774555.0,939.8838510513306
2006,45.25,11.25,2.523842,22.02052,371.58478331565857,0.26451427,2621680370.0,1020.7021450996399
2007,45.25,11.25,2.235209,21.48988,488.8867312669754,0.28376663,2544151720.0,971.6220798492432
2008,45.25,11.25,2.5246487,21.357794,447.85409820079803,0.30501038,2507293253.0,914.6232466697693
2009,45.25,11.25,2.5406451,22.688345,273.8489725589752,0.24715002,2614994174.0,1052.5049810409546
2010,45.25,11.25,2.7680502,20.670937,637.3867976665497,0.33103356,2466584399.0,837.6272015571594
2011,45.25,11.25,2.679928,22.43719,414.98264676332474,0.26683593,2634359652.0,994.9807319641113
2012,45.25,11.25,2.098778,23.161245,386.92601108551025,0.2574457,2574679498.0,1122.2692275047302
2013,45.25,11.25,2.696642,21.235882,460.52341198921204,0.2940255,2572383371.0,919.6133499145508
2014,45.25,11.25,3.2653863,20.558342,584.1435101032257,0.33905956,2468513038.0,830.569990158081
2015,45.25,11.25,2.7790744,23.101578,324.592159986496,0.2564978,2538237225.0,1052.928361415863
2016,45.25,11.25,3.110785,21.902506,541.0647555589676,0.3075649,2599921952.0,966.5393590927124
1982,45.25,11.75,2.6340587,21.476587,511.90434312820435,0.28913403,2434210694.0,868.1118850708008
1983,45.25,11.75,1.9511299,21.177511,323.8526484966278,0.27526832,2521586411.0,895.5021352767944
1984,45.25,11.75,2.2353773,19.084562,487.56645810604095,0.31276625,2400642088.0,811.6142754554749
1985,45.25,11.75,2.340195,20.962315,279.519317984581,0.26267442,2517317932.0,898.5257067680359
1986,45.25,11.75,3.1390371,21.065113,307.1584697961807,0.27056518,2577706847.0,927.8661599159241
1987,45.25,11.75,3.0279412,21.16373,306.7133107185364,0.2527816,2548345499.0,955.9013986587524
1988,45.25,11.75,3.0366392,21.00046,347.88117277622223,0.27828845,2513228820.0,902.5750470161438
1989,45.25,11.75,3.023074,20.15744,484.8111650943756,0.3231062,2455468443.0,815.7151622772217
1990,45.25,11.75,2.9884622,20.994257,367.8858699798584,0.27211684,2569695102.0,960.8903541564941
1991,45.25,11.75,3.2182667,21.02976,374.86663711071014,0.26166576,2548454600.0,943.651575088501
1992,45.25,11.75,2.8967378,21.897835,293.14738166332245,0.24094152,2579091442.0,1000.8594179153442
1993,45.25,11.75,2.5475945,21.881245,304.51538318395615,0.2271322,2587570818.0,1062.5331602096558
1994,45.25,11.75,2.6595418,22.393126,376.4471114873886,0.26053554,2544585931.0,1010.9404292106628
1995,45.25,11.75,2.948049,20.043625,622.0273550748825,0.32705873,2525095936.0,842.0946073532104
1996,45.25,11.75,3.2129076,20.59608,345.60297429561615,0.2585774,2527169791.0,980.9234533309937
1997,45.25,11.75,3.488823,21.460865,335.6802006959915,0.26059824,2570712003.0,987.9230108261108
1998,45.25,11.75,3.1075697,22.023409,373.3746967315674,0.25412306,2615161390.0,1064.111090183258
1999,45.25,11.75,3.1541843,21.832829,361.21546363830566,0.2770458,2506923897.0,960.2956299781799
2000,45.25,11.75,3.215382,22.461262,313.8691836595535,0.2233263,2636411706.0,1086.5135068893433
2001,45.25,11.75,3.4720447,21.529728,402.4322518110275,0.26512024,2604829438.0,977.95823097229
2002,45.25,11.75,3.5856025,20.843166,713.6553416252136,0.34924442,2444878931.0,839.8103995323181
2003,45.25,11.75,2.0978365,24.02487,229.07226127386093,0.2052888,2702640596.0,1138.5126738548279
2004,45.25,11.75,2.9992619,21.190624,321.237890958786,0.2604938,2619042884.0,997.2003331184387
2005,45.25,11.75,3.1295156,21.472158,509.3043851852417,0.288526,2549122352.0,950.7545952796936
2006,45.25,11.75,2.7342143,21.82199,356.16704976558685,0.26397339,2635872584.0,993.4700198173523
2007,45.25,11.75,2.369399,21.48035,492.18236792087555,0.27824658,2578565443.0,975.4354004859924
2008,45.25,11.75,2.7250957,21.267466,466.2989424467087,0.30444703,2545047558.0,901.4946117401123
2009,45.25,11.75,2.574652,22.518562,303.27693098783493,0.2528225,2632130070.0,1029.4099321365356
2010,45.25,11.75,2.8867311,20.764874,619.0376921892166,0.32713282,2499193734.0,844.5649809837341
2011,45.25,11.75,2.690482,22.603985,361.1006896495819,0.24743824,2660971088.0,1030.4577045440674
2012,45.25,11.75,1.976074,23.242512,372.2029286623001,0.24401256,2616271080.0,1143.7915172576904
2013,45.25,11.75,2.6283944,21.236977,459.2775853872299,0.2937063,2606606699.0,918.7701392173767
2014,45.25,11.75,3.3906846,20.63,599.3478667736053,0.33166736,2500102964.0,839.7330665588379
2015,45.25,11.75,3.06666,22.89067,361.71169340610504,0.26268578,2575931573.0,1034.5189490318298
2016,45.25,11.75,3.0580442,21.786627,562.2827808856964,0.30579478,2617540054.0,957.9938950538635
1982,45.75,7.75,4.149996,11.275995,797.3665602207184,0.36301622,2189199337.0,802.9901225566864
1983,45.75,7.75,3.98961,10.8522625,878.028461933136,0.36482054,2060025567.0,754.0010147094727
1984,45.75,7.75,3.4907713,9.108157,968.8663140535355,0.3583507,2037130469.5,755.6657774448395
1985,45.75,7.75,4.9049296,11.016724,773.3685035705566,0.3453051,2286715156.0,887.0395040512085
1986,45.75,7.75,4.68816,11.214847,589.0377395153046,0.3565901,2234973698.0,825.7513544559479
1987,45.75,7.75,4.1154757,10.806888,794.3300070762634,0.35565513,2252089126.0,838.0897841453552
1988,45.75,7.75,4.5185013,10.941788,848.1101212501526,0.36133057,2205661773.0,791.5484762191772
1989,45.75,7.75,4.644866,10.85616,589.9619071483612,0.35570446,2377985844.0,872.4771595001221
1990,45.75,7.75,4.3926606,11.348163,600.9241602420807,0.33534107,2452728610.0,943.4056534767151
1991,45.75,7.75,4.3909497,11.297918,592.5662441253662,0.32039356,2385949188.0,994.5219383239746
1992,45.75,7.75,3.4374075,11.151398,952.4354639053345,0.36212832,2182055328.0,789.2826142311096
1993,45.75,7.75,4.498291,10.796556,1067.3948907852173,0.3557561,2277138510.0,851.7603545188904
1994,45.75,7.75,4.554712,11.810984,912.6930713653564,0.34962744,2234224036.0,907.8241817951202
1995,45.75,7.75,5.620786,10.07808,864.8188328742981,0.36418495,2219108305.0,809.9738945960999
1996,45.75,7.75,5.461746,9.98333,782.7436056137085,0.36663452,2300089975.0,840.1563186645508
1997,45.75,7.75,5.931953,11.220647,779.8062794208527,0.3557478,2284331318.0,861.5435423851013
1998,45.75,7.75,5.1928234,11.450721,731.0593786239624,0.3398695,2429200588.0,963.6175637245178
1999,45.75,7.75,4.893515,11.402811,997.2709488868713,0.3699866,2179242302.0,794.9937484264374
2000,45.75,7.75,5.145116,11.415899,824.0886328220367,0.35033545,2393272758.0,924.5116934776306
2001,45.75,7.75,5.8696055,10.948476,774.2570190429688,0.35664624,2347839576.0,900.4355535507202
2002,45.75,7.75,5.0991125,10.636854,1166.9561948776245,0.37147948,2186464317.0,795.5505087375641
2003,45.75,7.75,4.2973495,13.4379015,460.2391188144684,0.3106222,2531075595.0,1130.8913760185242
2004,45.75,7.75,4.9006786,11.167218,560.8853669166565,0.3399791,2364250952.0,927.4465775489807
2005,45.75,7.75,5.362315,11.6196575,743.1247909069061,0.3560779,2438669871.0,959.7116785049438
2006,45.75,7.75,4.6458383,11.817644,809.3400764465332,0.3496139,2415481603.0,976.8522033691406
2007,45.75,7.75,4.6209035,11.08502,853.097948551178,0.34425282,2383612106.0,952.4183344841003
2008,45.75,7.75,4.452657,10.9928875,868.2537417411804,0.3678008,2278581062.0,816.2502212524414
2009,45.75,7.75,6.2559853,12.274328,704.7471699714661,0.35550746,2354138434.0,907.1936058998108
2010,45.75,7.75,5.0503273,10.881828,946.3492970466614,0.366301,2264097115.0,842.171492099762
2011,45.75,7.75,4.969014,12.046142,766.8232681751251,0.35304332,2432570561.0,951.1023387908936
2012,45.75,7.75,4.173254,11.920403,768.3991966247559,0.35325083,2377508520.0,919.8759727478027
2013,45.75,7.75,5.004258,10.961679,831.9839639663696,0.3567435,2281480045.0,862.2101774215698
2014,45.75,7.75,5.26452,10.336356,780.2169122695923,0.3673717,2278989105.0,816.328537940979
2015,45.75,7.75,4.938707,12.389906,787.8036742210388,0.3542738,2337821525.0,935.9211349487305
2016,45.75,7.75,5.0979524,11.925941,782.5289211273193,0.355824,2416787212.0,935.747875213623
1982,45.75,8.25,4.3023176,16.510368,1260.8502960205078,0.34800273,2379685263.0,937.1893196105957
1983,45.75,8.25,3.3821685,16.32767,1150.2835381031036,0.3383142,2368301460.0,957.4564020633698
1984,45.75,8.25,4.1867332,14.512189,1259.917317867279,0.34956375,2320921000.0,894.8096170425415
1985,45.75,8.25,4.6359377,16.219614,1130.1098251342773,0.34240612,2479269776.0,985.4257078170776
1986,45.75,8.25,5.1007457,16.355536,848.9783353805542,0.33775684,2428931280.0,964.8464689254761
1987,45.75,8.25,4.072854,16.040562,1264.7493057250977,0.3489452,2468739882.0,971.4321074485779
1988,45.75,8.25,4.3359494,16.275396,1151.3582782745361,0.35035634,2391199455.0,918.5133090019226
1989,45.75,8.25,4.58851,16.48813,743.985358953476,0.32824305,2602311388.0,1061.6904678344727
